True_Label,Pred_Prob
0,0.006894449
0,0.00026473892
0,0.9986455
0,0.9712658
0,0.37279376
0,0.42665404
0,0.9981159
0,0.9803098
0,0.256176
0,0.9945069
0,0.94867927
0,0.79391235
0,0.79391235
0,0.9897204
0,0.8781452
0,0.75909364
0,0.98656905
0,0.9999727
0,0.97321224
0,0.9917847
0,0.70831424
0,0.006098915
0,0.44160452
0,0.00010277603
0,0.00045228866
0,0.0008122374
0,0.1119272
0,0.0032389853
0,3.83593e-05
0,0.0022890891
0,0.0021747614
0,0.30969274
0,0.055401135
0,0.99348193
0,0.0003460315
0,3.5528897e-06
0,0.08597026
0,0.010501061
0,0.005293407
0,0.55991185
0,0.3057595
0,0.054175124
0,8.919721e-05
0,0.0015514932
0,0.74820995
0,0.588141
0,0.6287583
0,0.0065042605
0,1.5151745e-05
0,3.5496012e-06
0,0.0025950575
0,0.033111732
0,0.00010128966
0,0.026783567
0,0.31386387
0,0.68995285
0,0.5921634
0,0.040189665
0,3.1322565e-05
0,0.2239331
0,1.9375193e-07
0,0.012914107
0,0.027318524
0,0.0011967381
0,0.0115832575
0,1.1633118e-05
0,0.0884359
0,0.006528299
0,0.10538928
0,0.0006639083
0,0.7727158
0,0.86364937
0,0.0010905172
0,0.5611518
0,0.05808947
0,0.004724756
0,0.0038409051
0,0.36104006
0,0.01634741
0,0.0011171865
0,0.0038075752
0,6.501688e-05
0,0.3467651
0,0.0526442
0,0.0002396992
0,3.872398e-05
0,0.0072381343
0,0.00094293803
0,0.10461619
0,0.030678919
0,0.06475088
0,0.3606006
0,0.090008594
0,0.056350388
0,0.72235715
0,0.9830261
0,0.0035232727
0,0.0016607234
0,0.0002666342
0,0.6112653
0,0.0060113575
0,0.9004429
0,0.004943652
0,0.038322113
0,0.20244038
0,0.0043626535
0,0.23874038
1,0.7810513
1,0.9844157
1,0.99994624
1,0.99999475
1,0.99998367
1,0.999907
1,0.99998116
1,0.9999846
1,0.9683525
1,0.9998896
1,0.9999893
1,0.9995515
1,0.99999404
1,0.99903214
1,0.8817164
1,0.99993587
1,0.9999982
1,0.99963117
1,0.9995322
1,0.9989367
1,0.3222749
1,0.999337
1,0.99974424
1,0.9982387
1,0.9991259
1,0.99994266
1,0.9997037
1,0.9999889
1,0.99999964
1,0.99031854
1,0.99041873
1,0.9992673
1,0.99998987
1,0.99953413
1,0.9999987
1,0.9997173
1,0.9963169
1,0.9995499
1,0.9822317
1,0.9999502
1,0.99999154
1,0.99996424
1,0.98153186
1,0.9998266
1,0.9997938
1,0.9999461
1,0.9867137
1,0.9350356
1,0.49425954
1,0.99917275
1,0.9905404
1,0.99998903
1,0.9999614
1,0.3022897
1,0.12543094
1,0.99584574
1,0.99984777
1,0.9999968
1,0.99999976
1,0.97324175
1,0.9997626
1,0.99999726
1,0.9999838
1,0.99998844
1,0.95963544
1,0.5626996
1,0.99999905
1,0.99972636
1,0.9999937
1,0.99999356
1,0.9997502
1,0.99965346
1,0.99999595
1,0.99975306
1,0.9997495
1,0.21418552
1,0.9997956
1,0.9999778
1,0.99999917
1,0.9999989
1,0.9999993
1,0.99999785
1,0.99993134
1,0.06511895
1,0.99999833
1,0.9998534
1,0.9998534
1,0.3218103
1,0.31065863
1,0.9999715
1,0.99979836
1,0.9975037
1,0.993721
1,0.99967515
1,0.99724907
1,0.9999355
1,0.9995315
1,0.9998945
1,0.99998116
1,0.9999701
1,0.75963485
1,0.99705964
1,0.9939553
1,0.9940189
1,0.9940189
1,0.99999976
1,0.9999926
1,0.8387682
1,0.9998374
1,0.99997425
1,0.9995846
1,0.98051435
1,0.9997317
1,0.48706815
1,0.58510673
1,0.9476982
1,0.99997926
1,0.9999951
1,0.99977225
1,0.99999905
1,0.99997485
1,0.587377
1,0.9886874
1,0.73157984
1,0.9999012
1,0.99999833
1,0.9999933
1,0.9999995
1,0.99998677
1,0.991026
1,0.9999031
1,0.9995561
1,0.9994211
1,0.9931986
1,0.89435935
1,0.99998534
1,0.9999579
1,0.80581003
1,0.9986039
1,0.97536194
1,0.99992824
1,0.9972498
1,0.7913455
1,0.99652404
1,0.9718901
1,0.9998286
1,0.9999927
1,0.99999535
1,0.31281504
1,0.9999988
1,0.9965144
1,0.9999939
1,0.9999994
1,0.9999963
1,0.021677136
1,0.9999825
1,0.122497454
1,0.0038900562
1,0.99818593
1,0.9987184
1,0.99999034
1,0.9957919
1,0.99941707
1,0.9362311
1,0.9999249
1,0.99577636
1,0.9999863
1,0.9818974
1,0.9999951
1,0.99997497
1,0.15844601
1,0.6325142
1,0.0143939
1,0.99998784
1,0.99984515
1,0.9971065
1,0.9081234
1,0.9996197
1,0.99994254
1,0.99962234
1,0.94890565
1,0.99966264
1,0.9999393
1,0.21888411
1,0.98537874
1,0.99999166
1,0.94562286
1,0.999074
1,0.9961676
1,0.9999764
1,0.993895
1,0.99960405
1,0.99992967
1,0.9984403
1,0.9999964
1,0.99998105
1,0.9347757
1,0.9814512
1,0.9979522
1,0.99963164
1,0.87039745
1,0.9969607
1,0.9900759
1,0.48671368
1,0.997999
1,0.9382966
1,0.99997365
1,0.9546521
1,0.9998555
1,0.99952245
1,0.9999275
1,0.9927214
1,0.3218234
1,0.9990264
1,0.99105
1,0.99992836
1,0.9995372
1,0.9999838
1,0.9999838
1,0.99949765
1,0.9998572
1,0.9887861
1,0.9886829
1,0.9597673
1,0.94252753
1,0.99785197
1,0.99952626
1,0.99947923
1,0.9996891
1,0.99298793
1,0.9978962
1,0.99982506
1,0.97458595
1,0.99803287
1,0.9990095
1,0.9851869
1,0.99396354
1,0.9997353
1,0.9910484
1,0.0015498291
1,0.99997306
1,0.99999714
1,0.9951292
1,0.88634133
1,0.9996209
1,0.20395939
1,0.97364277
1,0.9991179
1,0.98447406
1,0.9999639
1,0.9983039
1,0.93461865
1,0.7829761
1,0.99999964
1,0.99998975
1,0.99091035
1,0.9999796
1,0.99999976
1,0.99999595
1,0.99998784
1,0.017256893
1,0.98602146
1,0.006516616
1,0.9996327
1,0.86271036
1,0.99957746
1,0.97927284
1,0.9972275
1,0.9967873
1,0.28220496
1,0.43338528
1,0.99502265
1,0.86232907
1,0.9895523
1,0.93592536
1,0.9996183
1,0.18010242
1,0.8957781
1,0.9827588
1,0.9982235
1,0.70520234
1,0.9995888
1,0.99952686
1,0.99722594
1,0.9995684
1,0.0069085015
1,0.96736765
1,0.96142685
1,0.9934783
1,0.98267025
1,0.90796787
1,0.9896164
1,0.99118173
1,0.99364144
1,0.99927825
1,0.47698763
1,0.51651603
1,0.5079839
1,0.9999021
1,0.870824
1,0.9999707
1,0.9943731
1,0.82061565
1,0.991198
1,0.9997615
1,0.7555848
1,0.99968004
1,0.103045136
1,0.9997385
1,0.9902176
1,0.99982697
1,0.9998128
1,0.9944758
1,0.93351305
1,0.9794855
1,0.99996614
1,0.99950385
1,0.99775344
1,0.9842344
1,0.9963123
1,0.9998437
1,0.9875442
1,0.9886002
1,0.99903286
1,0.999949
1,0.9999137
1,0.99890757
1,0.991331
1,0.9999975
1,0.9997087
1,0.9999956
1,0.9755587
1,0.75728077
1,0.0035011184
1,0.9998505
1,0.9993327
1,0.99988997
1,0.9972791
1,0.988679
1,0.99861526
1,0.99962103
1,0.9999988
1,0.9999422
1,0.99993706
1,0.999949
1,0.9999939
1,0.9999757
1,0.16961394
1,0.9996006
1,0.9999355
1,0.6991512
1,0.99999857
1,0.2693782
1,0.9999715
1,0.6950814
1,0.9999354
1,0.99999964
1,0.9999951
1,0.99990964
1,0.98308957
1,0.9997621
1,0.9913629
1,0.9990767
1,0.99245864
1,0.9999676
1,0.11366877
1,0.9318876
1,0.45833415
1,0.99917823
1,0.9978467
1,0.9999392
1,0.9961299
1,0.99920064
1,0.99950933
1,0.9987208
1,0.9208347
1,0.99996185
1,0.9999994
1,0.84249735
1,0.99972063
1,0.999678
1,0.9999186
1,0.99999154
1,0.99958545
1,0.9999745
1,0.9998907
1,0.9995745
1,0.99968493
1,0.89745396
1,0.27027118
