True_Label,Pred_Prob
0,1.30459386e-08
0,0.4075077
0,0.6676439
0,0.19910462
0,0.86616385
0,0.0003710715
0,3.5551713e-09
0,0.47773352
0,2.2575179e-08
0,0.0010439771
0,0.06459998
0,0.012736731
0,3.623414e-05
0,2.9207696e-09
0,0.09360188
0,0.048650082
0,0.22015333
0,6.6215995e-05
0,0.7821104
0,0.9998172
0,2.4388937e-06
0,0.9959935
0,0.00017953465
0,0.027453117
0,9.904707e-06
0,0.88291556
0,6.1375054e-08
0,6.246465e-07
0,0.04133221
0,0.00039139987
0,0.014401239
0,0.052163415
0,0.0040080715
0,5.497817e-07
0,0.0024164498
0,9.401563e-05
0,0.0026781058
0,0.012871914
0,0.0640629
0,0.922903
0,0.6155936
0,0.13513839
0,0.7630697
0,0.98863435
0,0.16168517
0,3.4159698e-06
0,0.01152934
0,0.9974675
0,9.239928e-05
0,0.99850583
0,0.0008910278
0,0.49962297
0,0.67024314
0,0.005310273
0,0.5750569
1,0.99589324
1,0.999946
1,0.9999981
1,0.9999746
1,0.99999547
1,0.99981517
1,1.0
1,0.9999993
1,0.99293256
1,0.9997608
1,0.9999871
1,0.99995077
1,0.99999976
1,0.99998975
1,0.72440743
1,0.99999976
1,0.9999999
1,0.8800558
1,0.9996793
1,0.99992204
1,0.00958103
1,0.97602534
1,0.9994574
1,0.99998116
1,0.9997477
1,0.9978903
1,0.99998784
1,0.99998987
1,1.0
1,0.99891186
1,0.983558
1,0.9978865
1,0.9999999
1,0.99997294
1,1.0
1,0.99991465
1,0.9090644
1,0.9999957
1,0.99996567
1,1.0
1,0.99997187
1,0.9999801
1,0.9999021
1,0.9999957
1,0.99999964
1,0.9999536
1,0.9999465
1,0.9982712
1,0.7996729
1,0.9998796
1,0.9996295
1,0.9999993
1,0.99999857
1,0.94764644
1,0.96710813
1,0.99588364
1,0.99999976
1,1.0
1,1.0
1,0.99962807
1,0.9999919
1,0.99999917
1,0.9999976
1,0.9999993
1,0.9995648
1,0.059142176
1,1.0
1,0.99917233
1,0.9999502
1,0.99999857
1,0.9999764
1,0.99999857
1,1.0
1,0.99996996
1,0.999992
1,0.91366804
1,0.9997595
1,0.99999833
1,1.0
1,1.0
1,0.9999999
1,0.9999875
1,0.9999981
1,0.0885187
1,1.0
1,0.9999995
1,0.9999995
1,0.96865463
1,0.496264
1,0.99999166
1,0.99998784
1,0.9918132
1,0.9972687
1,0.9998846
1,0.99124664
1,0.99999964
1,0.9998925
1,0.99998736
1,1.0
1,0.9999999
1,0.88253796
1,0.99851125
1,0.98010284
1,0.9403808
1,0.9403808
1,0.9999975
1,0.99999595
1,0.9980653
1,0.9999809
1,0.9999994
1,0.9999901
1,0.9994311
1,0.99997747
1,0.9764323
1,0.9473221
1,0.95832515
1,0.9999937
1,0.9999999
1,0.9999993
1,0.99999976
1,0.9999901
1,0.9943967
1,0.994344
1,0.99649954
1,0.9999821
1,0.9999999
1,0.99998665
1,0.9999999
1,0.99991834
1,0.99782
1,0.9999553
1,0.99998665
1,0.99999833
1,0.98786455
1,0.9889544
1,0.9999877
1,0.99996877
1,0.041507136
1,0.9973642
1,0.9996692
1,0.9999989
1,0.9999945
1,0.97312385
1,0.9992681
1,0.9997229
1,0.9971271
1,0.9999932
1,0.9999944
1,0.92487264
1,0.9999969
1,0.99644464
1,0.9999995
1,1.0
1,0.9999981
1,0.03900783
1,0.999995
1,0.19370955
1,7.052164e-08
1,0.9992243
1,0.9987128
1,0.9999999
1,0.9999933
1,0.99426174
1,0.97063386
1,0.99997723
1,0.7577339
1,0.99999285
1,0.997698
1,0.999998
1,0.99997973
1,0.99581784
1,0.037865628
1,0.0006147646
1,0.9999999
1,0.99999833
1,0.99999833
1,0.6674884
1,0.9999639
1,0.9999995
1,0.9999715
1,0.9503946
1,0.9996778
1,0.9999895
1,0.58354986
1,0.9999907
1,1.0
1,0.996267
1,0.99999774
1,0.99963
1,1.0
1,0.9999504
1,1.0
1,1.0
1,0.99999547
1,0.99999976
1,0.9999995
1,0.95980537
1,0.21219671
1,0.9999987
1,0.9999995
1,0.9999845
1,0.99998057
1,0.9980167
1,0.70062405
1,0.9979201
1,0.95960116
1,0.99965394
1,0.99964225
1,0.9999988
1,0.99996376
1,0.99999976
1,0.9999379
1,0.6877217
1,0.9978034
1,0.9916403
1,0.99999964
1,1.0
1,0.9999981
1,0.9999981
1,0.99997604
1,0.99972636
1,0.9994241
1,0.99994624
1,0.99777824
1,0.996902
1,0.9971103
1,0.99996614
1,0.99999976
1,0.99957985
1,0.9981351
1,0.9999298
1,0.996333
1,0.9999989
1,0.9998735
1,0.9999968
1,0.9999522
1,0.999196
1,0.9995622
1,0.9982343
1,0.0018513863
1,1.0
1,0.99957055
1,0.9981026
1,0.99994767
1,0.99991953
1,0.06902556
1,0.998453
1,0.9999981
1,0.9999738
1,1.0
1,0.9995497
1,0.70294064
1,0.91152364
1,0.9999999
1,0.99999654
1,0.99992406
1,0.9999968
1,1.0
1,0.99999046
1,0.99996924
1,0.018475922
1,0.9996941
1,0.040321164
1,0.99999356
1,0.8534502
1,0.99999845
1,0.99963856
1,0.9999231
1,0.9999559
1,0.0043522203
1,0.095529005
1,0.999984
1,0.99589866
1,0.99993837
1,0.89921284
1,1.0
1,0.96410143
1,0.98311806
1,0.9999888
1,0.9999745
1,0.9800571
1,0.9999285
1,0.9999763
1,0.99883395
1,0.9970585
1,0.015374493
1,0.99988925
1,0.942731
1,1.0
1,0.9999832
1,0.98634523
1,0.9982346
1,0.9995414
1,0.99838173
1,0.9987394
1,0.1238206
1,0.83329797
1,0.9979177
1,0.9999999
1,0.9999945
1,0.9999988
1,0.9999771
1,0.99499714
1,0.9997838
1,0.9999912
1,0.85318655
1,0.99999964
1,0.00051619083
1,1.0
1,0.99995816
1,1.0
1,0.99999726
1,0.9999839
1,0.9984585
1,0.9628207
1,1.0
1,0.99999917
1,0.99949276
1,0.99760985
1,0.9999155
1,0.99999917
1,0.9999709
1,0.9997404
1,0.9999304
1,0.9997038
1,0.9999217
1,0.9991209
1,0.9982023
1,0.99999964
1,0.9996662
1,0.999992
1,0.9980531
1,0.98741466
1,0.091174275
1,0.99999595
1,0.9999341
1,0.99999475
1,0.9999182
1,0.992808
1,0.99983835
1,0.9999933
1,1.0
1,0.9999988
1,0.9999987
1,0.9999721
1,0.99999905
1,0.99999976
1,0.052833814
1,0.9999746
1,0.99909043
1,0.9124195
1,0.99999666
1,0.6107305
1,0.9999958
1,0.9610756
1,0.9999994
1,1.0
1,0.9999993
1,0.9999896
1,0.97025204
1,0.99997854
1,0.99991596
1,0.9986551
1,0.9932575
1,0.9982204
1,0.7173666
1,0.9954574
1,0.2851297
1,0.9995328
1,0.99999094
1,0.99993706
1,0.9979735
1,0.99999297
1,0.99999964
1,0.999931
1,0.99173826
1,0.9999999
1,0.9999963
1,0.9924212
1,0.9995546
1,0.9999975
1,0.9999956
1,1.0
1,0.9999999
1,0.99999607
1,0.9999995
1,0.9998783
1,0.9999981
1,0.99753463
1,0.58226806
