True_Label,Pred_Prob
0,0.45660484
0,0.7596443
0,0.7596443
0,0.99997866
0,0.9999119
0,0.99999523
0,0.998321
0,0.9997913
0,0.9999696
0,3.6601825e-05
0,0.99874
0,0.9825167
0,0.9948677
0,0.9998727
0,0.9999788
0,0.999464
0,0.9996284
0,0.99999654
0,0.99999106
0,0.99999344
0,0.9996921
0,0.75564665
0,0.13618748
0,0.13618743
0,0.9999964
0,0.5059892
0,0.9928625
0,0.999936
0,0.9999994
0,0.9994043
0,0.99971074
0,0.23570453
0,0.00057319313
0,0.20373422
0,0.00015267558
0,0.0005799568
0,0.0007701002
0,0.9159581
0,0.012252766
0,8.4887715e-06
0,0.0054099318
0,0.007896997
0,0.010865671
0,0.5058912
0,0.9862178
0,0.002569757
0,1.5529407e-05
0,0.20689969
0,0.00039777035
0,0.006948134
0,0.050708897
0,0.18278515
0,0.00048891717
0,2.3997934e-05
0,0.0003129152
0,0.16590752
0,0.07149061
0,0.56805533
0,0.005008601
0,1.4854403e-06
0,1.3446149e-06
0,9.727196e-06
0,0.0002573215
0,0.00015515137
0,0.0019718194
0,0.9961442
0,0.09957755
0,0.15797947
0,0.002150013
0,3.5874783e-07
0,0.9731717
0,1.4627045e-05
0,0.25969025
0,0.030891968
0,0.13022533
0,2.845079e-05
0,3.4048205e-06
0,0.9992792
0,0.03331605
0,0.039047107
0,0.011012745
0,0.20919892
0,0.954385
0,1.2200399e-05
0,0.9938898
0,0.08606048
0,0.007066445
0,0.00027059755
0,0.012259399
0,0.013702432
0,3.178242e-05
0,0.30732033
0,2.626781e-05
0,0.99723285
0,0.8412798
0,3.9349226e-05
0,1.42439e-07
0,0.0070450837
0,1.6591522e-06
0,0.027588561
0,0.006833152
0,0.9433933
0,0.14178574
0,0.90112627
0,0.9250368
0,0.50504845
0,0.95950824
0,0.8484916
0,2.3726925e-06
0,0.0008748877
0,0.8006515
0,6.67337e-05
0,0.91729856
0,0.0037540365
0,0.117912225
0,0.07155813
0,0.000745209
0,0.9522024
1,0.9998821
1,0.9998292
1,0.9999635
1,0.99999726
1,0.9999993
1,0.9999974
1,0.9999819
1,0.9999927
1,0.9999788
1,0.99979323
1,0.9999963
1,0.99942315
1,0.99999976
1,0.9999993
1,0.99995804
1,0.9999399
1,0.9999995
1,0.9999727
1,0.99977976
1,0.99998987
1,0.95085335
1,0.999997
1,0.9999974
1,0.9999933
1,0.9999702
1,1.0
1,0.9999968
1,0.9999999
1,1.0
1,0.9999951
1,0.9981629
1,0.99937195
1,0.9999999
1,0.9987914
1,0.9999999
1,0.99999523
1,0.9999931
1,0.99991643
1,0.9999826
1,1.0
1,0.9999995
1,0.99999905
1,0.9996232
1,0.9999974
1,0.9999895
1,0.99998116
1,0.99992716
1,0.9985636
1,0.87074524
1,0.9999901
1,0.9996295
1,1.0
1,0.99999285
1,0.99690574
1,0.98581254
1,0.9999995
1,0.999998
1,0.9999987
1,0.99999976
1,0.9999974
1,0.9999404
1,0.99999976
1,0.9999933
1,0.9999907
1,0.9996934
1,0.99693584
1,1.0
1,0.9999988
1,0.99998796
1,0.99999976
1,0.9999994
1,0.9999856
1,0.9999993
1,0.999928
1,0.99985313
1,0.99899226
1,0.99991345
1,0.9999987
1,1.0
1,0.99999595
1,0.9999783
1,0.9999969
1,0.9999994
1,0.93222916
1,0.99999976
1,0.99999607
1,0.99999607
1,0.9948101
1,0.99954
1,0.99999917
1,0.9999913
1,0.99999094
1,0.99961483
1,0.9999975
1,0.9999975
1,0.9999813
1,0.9999957
1,0.9999995
1,0.9999962
1,0.999998
1,0.9807211
1,0.99985003
1,0.99829763
1,0.99981743
1,0.99981743
1,0.99999833
1,0.9999968
1,0.9999695
1,0.9999757
1,0.9999999
1,0.9999715
1,0.99622333
1,0.9998907
1,0.99977916
1,0.8357144
1,0.9995716
1,1.0
1,1.0
1,0.99999154
1,1.0
1,0.9999994
1,0.99906594
1,0.98762554
1,0.99593675
1,0.9999993
1,0.99999976
1,0.99948466
1,0.99999976
1,0.99999833
1,0.9347725
1,0.999997
1,0.99079376
1,0.99987626
1,0.9998448
1,0.9998741
1,0.999997
1,0.9999943
1,0.99867636
1,0.999835
1,0.9999795
1,0.9999982
1,0.99999666
1,0.9999734
1,0.9999975
1,0.9946457
1,0.999985
1,0.99996686
1,0.9999851
1,0.6931587
1,0.99999976
1,0.9997985
1,0.9999981
1,0.99989796
1,0.99995863
1,0.14432612
1,0.9999988
1,0.4455227
1,0.000880378
1,0.99998367
1,0.9957567
1,0.99999154
1,0.99999964
1,0.9999989
1,0.9993407
1,0.99997175
1,0.9999814
1,0.9999995
1,0.9965114
1,0.99999833
1,0.9999777
1,0.4640059
1,0.6585748
1,0.9996282
1,0.9999926
1,0.9999982
1,0.99999905
1,0.9561049
1,0.9999676
1,1.0
1,0.9999888
1,0.99965787
1,0.99835074
1,0.99999714
1,0.99340713
1,0.9999765
1,0.99999523
1,0.9632169
1,0.99996877
1,0.99998903
1,1.0
1,0.9998903
1,0.99989617
1,0.9999989
1,0.9997867
1,1.0
1,0.9999988
1,0.99197185
1,0.9805767
1,0.9998098
1,0.9999969
1,0.996736
1,0.999984
1,0.9917463
1,0.9971771
1,0.99833447
1,0.98846453
1,0.99993
1,0.9934503
1,0.9990446
1,0.9999988
1,0.99907863
1,0.9797436
1,0.82389104
1,0.9999541
1,0.98760986
1,0.99993086
1,0.9999988
1,0.9999995
1,0.9999995
1,0.99993277
1,0.9999968
1,0.9999995
1,0.9999664
1,0.99972516
1,0.99992764
1,0.9998235
1,0.99999714
1,0.9999964
1,0.9999999
1,0.9991302
1,0.9999454
1,0.99998546
1,0.9999701
1,0.99994206
1,0.9999939
1,0.99999964
1,0.9999924
1,0.999889
1,0.9997018
1,0.10832081
1,0.9999943
1,0.99985456
1,0.80742073
1,0.99906725
1,0.9999981
1,0.9176521
1,0.99998665
1,0.9999764
1,0.99999285
1,0.9999993
1,0.99999416
1,0.9997044
1,0.9999471
1,0.99999976
1,0.9999887
1,0.99999213
1,0.9999553
1,1.0
1,0.9999999
1,0.99999964
1,0.99209505
1,0.99890506
1,0.7965704
1,0.9997968
1,0.99979395
1,0.99999976
1,0.99987984
1,0.9998826
1,0.9999349
1,0.9995566
1,0.9999764
1,0.9999925
1,0.9982874
1,0.9999993
1,0.99738175
1,0.9999925
1,0.9999763
1,0.9999982
1,0.99992573
1,0.99987507
1,0.9999988
1,0.9999999
1,0.9999517
1,0.9999722
1,0.99995756
1,0.7479572
1,0.99906653
1,0.36982867
1,0.99987614
1,0.99992454
1,0.9556436
1,0.9884586
1,0.99759066
1,0.9999981
1,1.0
1,0.9271867
1,0.99997425
1,0.99758744
1,0.9998104
1,0.9999033
1,0.9998665
1,0.99999774
1,0.99906164
1,0.99996483
1,0.9997676
1,0.99978894
1,0.9999981
1,0.98221415
1,0.99994993
1,0.9999981
1,0.999998
1,0.9989691
1,0.99988234
1,0.9999987
1,0.999931
1,0.9999927
1,0.99971706
1,0.9743906
1,0.9994092
1,0.99956506
1,0.99999464
1,0.99998426
1,0.9835343
1,0.9622002
1,0.99999905
1,0.9999987
1,0.99997663
1,0.9999976
1,0.9999999
1,0.9999924
1,0.999997
1,0.99999154
1,0.9999908
1,0.9991762
1,0.99999475
1,0.9999993
1,0.99998593
1,0.9998369
1,0.99999464
1,0.9998671
1,0.99999976
1,0.99999964
1,0.99999106
1,0.9999999
1,0.99999285
1,0.99999905
1,0.9999896
1,0.99798965
1,0.9999963
1,0.99999475
1,0.9360279
1,0.99999964
1,0.99995244
1,0.99999976
1,0.998887
1,0.9998568
1,1.0
1,0.9999987
1,0.99978584
1,0.9999875
1,0.9999908
1,0.99998796
1,0.9999926
1,0.9989918
1,0.99999166
1,0.11315029
1,0.9372714
1,0.96783084
1,0.9993331
1,0.9999999
1,0.9999745
1,0.999977
1,1.0
1,0.9999999
1,0.99998355
1,0.9999962
1,0.99999964
1,0.99999654
1,0.9869463
1,0.9997931
1,0.9999981
1,0.9999995
1,0.9999995
1,0.99982905
1,0.9999883
1,0.9999912
1,0.9999647
1,0.99995244
1,0.9990194
1,0.9954065
